Entity ID,Entity Name
6070,Django Unchained
6071,Life of Pi
6072,Lincoln
6073,Skyfall
6074,Les Misérables
6075,Mirror Mirror
6076,Snow White and the Huntsman
6077,Amour
6078,Beasts of the Southern Wild
6079,Silver Linings Playbook
6080,5 Broken Cameras
6081,The Gatekeepers
6082,How to Survive a Plague
6083,The Invisible War
6084,Searching for Sugar Man
6085,Inocente
6086,Kings Point
6087,Mondays at Racine
6088,Open Heart
6089,Redemption
6090,Argo
6091,Zero Dark Thirty
6092,No
6093,A Royal Affair
6094,War Witch
6095,Hitchcock
6096,The Hobbit: An Unexpected Journey
6097,Chasing Ice
6098,Ted
6099,Adam and Dog
6100,Fresh Guacamole
6101,Head over Heels
6102,"Maggie Simpson in ""The Longest Daycare"""
6103,Paperman
6104,Asad
6105,Buzkashi Boys
6106,Curfew
6107,Death of a Shadow (Dood van een Schaduw)
6108,Henry
6109,Marvel's The Avengers
6110,Prometheus
6111,Flight
6112,Moonrise Kingdom
6113,Jeffrey Katzenberg
6114,"To Hal Needham, an innovator, mentor, and master technician who elevated his craft to an art and made the impossible look easy."
6115,"To D.A. Pennebaker, who redefined the language of film and taught a generation of filmmakers to look to reality for inspiration."
6116,"To George Stevens, Jr., a tireless champion of the arts in America and especially that most American of arts: the Hollywood film."
6117,"To COOKE OPTICS LIMITED for their continuing innovation in the design, development and manufacture of advanced camera lenses that have helped define the look of motion pictures over the last century."
6118,"To SIMON CLUTTERBUCK, JAMES JACOBS and DR. RICHARD DORLING for the development of the Tissue Physically-Based Character Simulation Framework."
6119,"To DR. PHILIP McLAUCHLAN, ALLAN JAENICKE, JOHN-PAUL SMITH and ROSS SHAIN for the creation of the Mocha planar tracking and rotoscoping software at Imagineer Systems Ltd."
6120,"To JOE MURTHA, WILLIAM FREDERICK and JIM MARKLAND of Anton/Bauer, Inc. for the design and creation of the CINE VCLX Portable Power System."
6121,"To J.P. LEWIS, MATT CORDNER and NICKSON FONG for the invention and publication of the Pose Space Deformation technique."
6122,"To LAWRENCE KESTELOOT, DREW OLBRICH and DANIEL WEXLER for the creation of the Light system for computer graphics lighting at PDI/DreamWorks."
6123,"To STEVE LaVIETES, BRIAN HALL and JEREMY SELAN for the creation of the Katana computer graphics scene management and lighting software at Sony Pictures Imageworks."
6124,"To THEODORE KIM, NILS THUEREY, DR. MARKUS GROSS and DOUG JAMES for the invention, publication and dissemination of Wavelet Turbulence software."
6125,To RICHARD MALL for the design and development of the Matthews Max Menace Arm.
6126,To Bill Taylor in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
6127,Chiwetel Ejiofor
6128,Matthew McConaughey
6129,Barkhad Abdi
6130,Michael Fassbender
6131,Jared Leto
6132,Sally Hawkins
6133,Lupita Nyong'o
6134,June Squibb
6135,The Croods
6136,Despicable Me 2
6137,Ernest & Celestine
6138,Frozen
6139,The Wind Rises
6140,The Grandmaster
6141,Gravity
6142,Inside Llewyn Davis
6143,Nebraska
6144,Prisoners
6145,American Hustle
6146,12 Years a Slave
6147,The Wolf of Wall Street
6148,The Act of Killing
6149,Cutie and the Boxer
6150,Dirty Wars
6151,The Square
6152,20 Feet from Stardom
6153,CaveDigger
6154,Facing Fear
6155,Karama Has No Walls
6156,The Lady in Number 6: Music Saved My Life
6157,Prison Terminal: The Last Days of Private Jack Hall
6158,Captain Phillips
6159,Dallas Buyers Club
6160,The Broken Circle Breakdown
6161,The Great Beauty
6162,The Hunt
6163,The Missing Picture
6164,Omar
6165,Jackass Presents: Bad Grandpa
6166,The Lone Ranger
6167,The Book Thief
6168,Her
6169,Philomena
6170,Saving Mr. Banks
6171,Alone Yet Not Alone
6172,Mandela: Long Walk to Freedom
6173,Feral
6174,Get a Horse!
6175,Mr. Hublot
6176,Possessions
6177,Room on the Broom
6178,Aquel No Era Yo (That Wasn't Me)
6179,Avant Que De Tout Perdre (Just before Losing Everything)
6180,Helium
6181,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?)
6182,The Voorman Problem
6183,All Is Lost
6184,The Hobbit: The Desolation of Smaug
6185,Lone Survivor
6186,Iron Man 3
6187,Star Trek Into Darkness
6188,Before Midnight
6189,Blue Jasmine
6190,"To Angela Lansbury, an entertainment icon who has created some of cinema's most memorable characters, inspiring generations of actors."
6191,To Steve Martin in recognition of his extraordinary talents and the unique inspiration he has brought to the art of motion pictures.
6192,"To Piero Tosi, a visionary whose incomparable costume designs shaped timeless, living art in motion pictures."
6193,Peter W. Anderson
6194,"To all those who built and operated film laboratories, for over a century of service to the motion picture industry."
6195,To OFER ALON for the design and implementation of the ZBrush software tool for multi-resolution sculpting of digital models.
6196,To ERIC VEACH for his foundational research on efficient Monte Carlo path tracing for image synthesis.
6197,"To ANDRE GAUTHIER, BENOIT SEVIGNY, YVES BOUDREAULT and ROBERT LANCIAULT for the design and implementation of the FiLMBOX software application."
6198,"To EMMANUEL PRÉVINAIRE, JAN SPERLING, ETIENNE BRANDT and TONY POSTIAU for their development of the Flying-Cam SARAH 3.0 system."
6199,"To OLIVIER MAURY, IAN SACHS and DAN PIPONI for the creation of the ILM Plume system that simulates and renders fire, smoke and explosions for motion picture visual effects."
6200,To RONALD D. HENDERSON for the development of the FLUX gas simulation system.
6201,"To ANDREW CAMENISCH, DAVID CARDWELL and TIBOR MADJAR for the concept and design, and to CSABA KOHEGYI and IMRE MAJOR for the implementation of the Mudbox software."
6202,"To MARTIN HILL, JON ALLITT and NICK McKENZIE for the creation of the spherical harmonics-based efficient lighting system at Weta Digital."
6203,"To FLORIAN KAINZ, JEFFERY YOST, PHILIP HUBBARD and JIM HOURIHAN for the architecture and development of the Zeno application framework."
6204,"To PETER HUANG and CHRIS PERRY for their architectural contributions to, and to HANS RIJPKEMA and JOE MANCEWICZ for the core engineering of, the Voodoo application framework."
6205,"To MATT PHARR, GREG HUMPHREYS and PAT HANRAHAN for their formalization and reference implementation of the concepts behind physically based rendering, as shared in their book ""Physically Based Rendering."""
6206,"To DR. PETER HILLMAN for the long-term development and continued advancement of innovative, robust and complete toolsets for deep compositing."
6207,"To COLIN DONCASTER, JOHANNES SAAM, AREITO ECHEVARRIA, JANNE KONTKANEN and CHRIS COOPER for the development, prototyping and promotion of technologies and workflows for deep compositing."
6208,To THOMAS LOKOVIC and ERIC VEACH for their influential research and publication of the fundamental concepts of deep shadowing technology.
6209,To GIFFORD HOOPER and PHILIP GEORGE of HoverCam for the continuing development of the Helicam miniature helicopter camera system.
6210,"To JOHN FRAZIER, CHUCK GASPAR and CLAY PINNEY for the design and development of the Pneumatic Car Flipper."
6211,"To JOSHUA PINES, DAVID REISNER, LOU LEVINSON, CURTIS CLARK, ASC, and DAVID REGISTER for the development of the American Society of Cinematographers Color Decision List technology."
6212,To JEREMY SELAN for the development of the OpenColorIO color management framework.
6213,"To Charles ""Tad"" Marburg in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
6214,Steve Carell
6215,Benedict Cumberbatch
6216,Michael Keaton
6217,Eddie Redmayne
6218,J.K. Simmons
6219,Felicity Jones
6220,Rosamund Pike
6221,Patricia Arquette
6222,Emma Stone
6223,Big Hero 6
6224,The Boxtrolls
6225,How to Train Your Dragon 2
6226,Song of the Sea
6227,The Tale of the Princess Kaguya
6228,Birdman or (The Unexpected Virtue of Ignorance)
6229,The Grand Budapest Hotel
6230,Ida
6231,Mr. Turner
6232,Unbroken
6233,Inherent Vice
6234,Into the Woods
6235,Maleficent
6236,Boyhood
6237,Foxcatcher
6238,The Imitation Game
6239,CitizenFour
6240,Finding Vivian Maier
6241,Last Days in Vietnam
6242,The Salt of the Earth
6243,Virunga
6244,Crisis Hotline: Veterans Press 1
6245,Joanna
6246,Our Curse
6247,The Reaper (La Parka)
6248,White Earth
6249,American Sniper
6250,Whiplash
6251,Leviathan
6252,Tangerines
6253,Timbuktu
6254,Wild Tales
6255,Guardians of the Galaxy
6256,Interstellar
6257,The Theory of Everything
6258,The Lego Movie
6259,Selma
6260,Beyond the Lights
6261,Glen Campbell...I'll Be Me
6262,Begin Again
6263,The Bigger Picture
6264,The Dam Keeper
6265,Feast
6266,Me and My Moulton
6267,A Single Life
6268,Aya
6269,Boogaloo and Graham
6270,Butter Lamp (La Lampe Au Beurre De Yak)
6271,Parvaneh
6272,The Phone Call
6273,The Hobbit: The Battle of the Five Armies
6274,Captain America: The Winter Soldier
6275,Dawn of the Planet of the Apes
6276,X-Men: Days of Future Past
6277,Nightcrawler
6278,Harry Belafonte
6279,"To Jean-Claude Carrière, whose elegantly crafted screenplays elevate the art of screenwriting to the level of literature."
6280,"To Hayao Miyazaki, a master storyteller whose animated artistry has inspired filmmakers and audiences around the world."
6281,"To Maureen O'Hara, one of Hollywood's brightest stars, whose inspiring performances glowed with passion, warmth and strength."
6282,David Winchester Gray
6283,To DR. LARRY HORNBECK for the invention of digital micromirror technology as used in DLP Cinema projection.
6284,"To IAIN NEIL for the optical design, and to ANDRÉ DE WINTER for the mechanical design, of the Leica Summilux-C series of lenses."
6285,"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER, GREG PETTITT and FRANK PORADISH for their contributions furthering the design and refinement of the Texas Instruments DLP Cinema projection technology, whose high level of performance enabled color-accurate digital intermediate preview and motion picture theatrical presentation."
6286,"To ICHIRO TSUTSUI, MASAHIRO TAKE, MITSUYASU TAMURA and MITSURU ASANO for the development of the Sony BVM-E Series Professional OLED Master Monitor."
6287,"To JOHN FREDERICK, BOB MYERS, KARL RASCHE and TOM LIANZA for the development of the HP DreamColor LP2480zx Professional Display."
6288,"To PETER BRAUN for the concept and development of the MAT-Towercam Twin Peek, a portable, remote-controlled, telescoping column that smoothly positions a camera up to 24 feet vertically."
6289,"To ROBERT NAGLE and ALLAN PADELFORD for The Biscuit Jr. self-propelled, high-performance, drivable camera and vehicle platform."
6290,"To HAROLD MILLIGAN, STEVEN KRYCHO and REINER DOETZKIES for the implementation engineering in the development of the Texas Instruments DLP Cinema digital projection technology."
6291,"To CARY PHILLIPS, NICOLAS POPRAVKA, PHILIP PETERSON and COLETTE MULLENHOFF for the architecture, development and creation of the artist-driven interface of the ILM Shape Sculpting System."
6292,"To TIM COTTER, ROGER VAN DER LAAN, KEN PEARCE and GREG LaSALLE for the innovative design and development of the MOVA Facial Performance Capture system."
6293,"To DAN PIPONI, KIM LIBRERI and GEORGE BORSHUKOV for their pioneering work in the development of Universal Capture at ESC Entertainment."
6294,"To MARCO REVELANT for the original concepts and artistic vision, and to ALASDAIR COULL and SHANE COOPER for the original architectural and engineering design, of the Barbershop hair grooming system at Weta Digital."
6295,"To MICHAEL SECHREST for the modeling design and implementation, CHRIS KING for the real-time interactive engineering, and GREG CROFT for the user interface design and implementation of SpeedTree Cinema."
6296,"To SCOTT PETERSON, JEFF BUDSBERG and JONATHAN GIBBS for the design and implementation of the DreamWorks Animation Foliage System."
6297,"To ERWIN COUMANS for the development of the Bullet physics library, and to NAFEES BIN ZAFAR and STEPHEN MARSHALL for the separate development of two large-scale destruction simulation systems based on Bullet."
6298,To BRICE CRISWELL and RON FEDKIW for the development of the ILM PhysBAM Destruction System.
6299,"To BEN COLE for the design of the Kali Destruction System, to ERIC PARKER for the development of the Digital Molecular Matter toolkit, and to JAMES O'BRIEN for his influential research on the finite element methods that served as a foundation for these tools."
6300,To MAGNUS WRENNINGE for leading the design and development of Field3D.
6301,To ROBERT BRIDSON for early conceptualization of sparse-tiled voxel data structures and their application to modeling and simulation.
6302,"To KEN MUSETH, PETER CUCKA and MIHAI ALDÉN for the creation of OpenVDB."
6303,"To Steven Tiffen, Jeff Cohen and Michael Fecik for their pioneering work in developing dye-based filters that reduce IR contamination when neutral density filters are used with digital cameras."
6304,Bryan Cranston
6305,Tom Hardy
6306,Mark Rylance
6307,Brie Larson
6308,Charlotte Rampling
6309,Jennifer Jason Leigh
6310,Rachel McAdams
6311,Alicia Vikander
6312,Anomalisa
6313,Boy and the World
6314,Inside Out
6315,Shaun the Sheep Movie
6316,When Marnie Was There
6317,Carol
6318,The Hateful Eight
6319,Mad Max: Fury Road
6320,The Revenant
6321,Sicario
6322,The Danish Girl
6323,The Big Short
6324,Room
6325,Spotlight
6326,Amy
6327,Cartel Land
6328,The Look of Silence
6329,"What Happened, Miss Simone?"
6330,Winter on Fire: Ukraine's Fight for Freedom
